name,address,lat,lon
New York Fries,"2211 Northumberland County Rd 28, Campbellcroft, ON L0A 1B0, Canada",43.9718249,-78.2882552
New York Fries,"1200 St Laurent Blvd, Ottawa, ON K1K 3B8, Canada",45.4219466,-75.6387057
New York Fries,"499 Main St S, Brampton, ON L6Y 1N7, Canada",43.6661412,-79.7375339
New York Fries,"424 S Service Rd, Grimsby, ON L3M, Canada",43.2065958,-79.59924319999999
New York Fries,"355 Hespeler Rd, Cambridge, ON N1R 6B3, Canada",43.39375130000001,-80.32104199999999
New York Fries,"17600 Yonge St, Newmarket, ON L3Y 4Z1, Canada",44.056104,-79.4855044
New York Fries,"1000 Fort William Rd, Thunder Bay, ON P7B 2S4, Canada",48.4046542,-89.2436553
New York Fries,"645 Lansdowne St W, Peterborough, ON K9J 7Y5, Canada",44.2839183,-78.3306793
New York Fries,"390 N Front St, Belleville, ON K8P 3C9, Canada",44.189156,-77.3975287
New York Fries,"678 ON-401, Mallorytown, ON K0E 1R0, Canada",44.5055181,-75.83541830000001
New York Fries,"100 Bayshore Dr, Nepean, ON K2B 8C1, Canada",45.3469493,-75.80655809999999
New York Fries,"1800 Sheppard Ave E, North York, ON M2J 5A7, Canada",43.7779901,-79.3440914
New York Fries,"2277 Riverside Dr., Ottawa, ON K1H 7X6, Canada",45.3856281,-75.6774777
New York Fries,"550 King St N, Waterloo, ON N2L 5W6, Canada",43.4964081,-80.52567049999999
New York Fries,"9350 Yonge St, Richmond Hill, ON L4C 5G2, Canada",43.8546701,-79.43698409999999
New York Fries,"2 King St W, Hamilton, ON L8P 1A1, Canada",43.2583547,-79.87091149999999
New York Fries,"5100 Erin Mills Pkwy, Mississauga, ON L5M 4Z5, Canada",43.5586447,-79.7115912
New York Fries,"1105 Wellington Rd, London, ON N6E 1V4, Canada",42.93158649999999,-81.22468870000002
New York Fries,"100 City Centre Dr, Mississauga, ON L5B 2C9, Canada",43.5930784,-79.64249110000002
New York Fries,"1349 Lasalle Blvd, Sudbury, ON P3A 1Z3, Canada",46.5205995,-80.9483066
New York Fries,"75 Centennial Pkwy N, Hamilton, ON L8E 2P2, Canada",43.2308333,-79.7657856
New York Fries,"999 Upper Wentworth St, Hamilton, ON L9A 4X5, Canada",43.2176239,-79.86153329999999
New York Fries,"401225 ON-401, Woodstock, ON N4S 7W8, Canada",43.0665044,-80.79751510000001
New York Fries,"25 The West Mall, Etobicoke, ON M9C 1B8, Canada",43.6116933,-79.557183
New York Fries,"2121 Carling Ave, Ottawa, ON K2A 1H2, Canada",45.3731497,-75.76867940000001
New York Fries,"293 Bay St, Sault Ste. Marie, ON P6A 1X3, Canada",46.5124381,-84.3390775
New York Fries,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",43.461607,-79.6868686
New York Fries,"419 King St W, Oshawa, ON L1J 2H9, Canada",43.8907422,-78.87987009999999
New York Fries,"1500 Fisher St, North Bay, ON P1B 2H3, Canada",46.3146444,-79.44072469999999
New York Fries,"3401 Dufferin St, North York, ON M6A 2T9, Canada",43.7251083,-79.45280869999999
New York Fries,"1380 London Rd, Sarnia, ON N7S 3Y1, Canada",42.9824949,-82.3523053
New York Fries,"110 Place d'Orléans Dr, Orléans, ON K1E 2L9, Canada",45.4778861,-75.5160089
New York Fries,"777 Guelph Line, Burlington, ON L7R 3N2, Canada",43.3485131,-79.7935979
New York Fries,"260 Yonge St, Toronto, ON M5B 2H1, Canada",43.655583,-79.381312
New York Fries,"1 Promenade Cir, Thornhill, ON L4J 4P8, Canada",43.8064592,-79.45245709999999
New York Fries,"3100 Howard Ave, Windsor, ON N8X 3Y4, Canada",42.2743221,-83.0018047
New York Fries,"1 Bass Pro Mills Dr, Concord, ON L4K 5W4, Canada",43.82544679999999,-79.53842639999999
New York Fries,"84 Lynden Rd, Brantford, ON N3R 6B8, Canada",43.1732186,-80.2392675
New York Fries,"2960 Kingsway Dr, Kitchener, ON N2C 1X1, Canada",43.4243176,-80.438563
New York Fries,"12001 Hwy 400, King City, ON L7B 1A8",NA,NA
New York Fries,"945 Gardiners Rd, Kingston, ON K7M 7H4, Canada",44.2563363,-76.57217100000001
New York Fries,"900 Maple Ave, Burlington, ON L7S 2J8, Canada",43.3244847,-79.8188186
New York Fries,"6400 ON-400, Innisfil, ON L9S 3R7, Canada",44.2459319,-79.67136440000002
New York Fries,"1500 Riverside Dr, Timmins, ON P4R 1A1, Canada",48.4725396,-81.3822168
New York Fries,"25 Peel Centre Dr, Brampton, ON L6T 3R5, Canada",43.7154601,-79.72169819999999
New York Fries,"900 Dufferin St, Toronto, ON M6H 4E7, Canada",43.6574244,-79.4366501
New York Fries,"3003 Boulevard le Carrefour, Laval, QC H7T 1C8, Canada",45.5700323,-73.7497317
New York Fries,"6710 Rue Saint-Jacques, Montréal, QC H4B 1V8, Canada",45.4585105,-73.62621829999999
New York Fries,"2965 Gordon Rd, Regina, SK S4S 6H7, Canada",50.4024646,-104.6231499
New York Fries,"21st St E & 1 Ave S, Saskatoon, SK S7K 0B3, Canada",52.1274565,-106.6662588
New York Fries,"2102 11th Ave, Regina, SK S4P 3Y6, Canada",50.4506685,-104.6105615
New York Fries,"3310 8 St E, Saskatoon, SK S7H 5M3, Canada",52.1142149,-106.6009656
